name,definition,difficulty
行李箱,可供出門時攜帶用以裝置生活所需物品的箱子。,A1
行李箱,可供出門時攜帶用以裝置生活所需物品的箱子。,A1
遊客,前往遊覽的人。,A1
遊客,前往遊覽的人。,A1
上面,物體的表面。,A1
上面,物體的表面。,A1
不知道,不曉得、不清楚。,A1
不知道,不曉得、不清楚。,A1
旁,側、邊。,A1
旁,邊側的。表方位。,A1
日本,位於亞洲東部之島國，首都為東京，採君主立憲制。,A1
下床,離開床鋪。,A1
下床,離開床鋪。,A1
好看,看起來舒適、美觀。,A1
好看,看起來舒適、美觀。,A1
昨,前一天。,A1
昨,前一天的。,A1
藍色,像天氣晴朗時天空的顏色。,A1
藍色,像天氣晴朗時天空的顏色。,A1
路上,路途中、道路上。,A1
路上,路途中、道路上。,A1
車,陸地上靠輪子轉動而運行的交通工具。如：「汽車」、「火車」。通稱為「車子」。,A1
師,教授學問、知識的人。,A1
氣球,一種玩具。以伸縮性的橡膠薄膜製囊，可灌入氫、氦、空氣等氣體。當充滿比空氣輕的氣體時，能飄浮上升。,A1
氣球,一種玩具。以伸縮性的橡膠薄膜製囊，可灌入氫、氦、空氣等氣體。當充滿比空氣輕的氣體時，能飄浮上升。,A1
衣櫃,存放衣物的櫃子。,A1
衣櫃,存放衣物的櫃子。,A1
窗外,窗戶外面。,A1
窗外,窗戶外面。,A1
那些,說明事物的指示詞。,A1
那些,說明事物的指示詞。,A1
一日,一晝夜。,A1
一日,一晝夜。,A1
額,頭前眉上髮下的部分。,A1
村,鄉民聚居的地方。,A1
戲,一種以言語、表情或歌舞等傳達意念的表演。,A1
不好,不善、不良。,A1
不好,不善、不良。,A1
睡,閉目安息，使身心凝定沉靜，以休養精神。,A1
一家,每個人、一個人。,A1
一家,全家人。,A1
一家,每個人、一個人。,A1
一家,全家人。,A1
打開,推開、拉開或解開。如：「打開門」、「打開禮物」。,A1
打開,展開；翻開。如：「打開書本」。,A1
打開,推開、拉開或解開。如：「打開門」、「打開禮物」。,A1
打開,展開；翻開。如：「打開書本」。,A1
共,一起、一同。,A1
卡片,印有文字或圖案，用於贈送或傳遞訊息的硬紙片。,A1
幾位,多少人。,A1
幾位,幾個、一些。,A1
下面,在某物之下，亦作「下邊」。,A1
一行,單一的行列。,A1
白髮,白色的頭髮。,A1
字音,字的讀音。,A1
新春,農曆新年。,A1
體,人或動物的全身。,A1
異,不同的。,A1
農田,用於耕種作物的土地。,A1
幣,作為交易媒介的標準貨幣。,A1
植,植物的總稱。,A1
影,光線被物體遮擋而形成的陰暗形象。,A1
白米飯,用白米煮成的飯。,A1
或,也許；或者。,A1
或,表示選擇或列舉。,A1
禮品店,售賣禮物的商店。,A1
午後,中午十二點以後的時間。,A1
開機,啟動機器，或指影視節目開始製作或播出。,A1
開機,開啟電子設備以使用。,A1
青海,中國省級行政區，位於中國西部。,A1
郵箱,設置於門前用以收取信件的箱子。,A1
不可,禁止、不許。,A1
窮人,貧窮困苦的人。,A1
窗戶,安裝在牆上，用於通風採光的設備。,A1
面上,臉部、面上。,A1
池,蓄水的坑洼。,A1
明月,明朗的月亮。,A1
木屋,用木質材料建成的房屋。,A1
好多,許多。,A1
背部,人體胸部後方，從腰部以上至頸部的部位。,A1
河邊,河畔、河濱。,A1
語,說話、談論。,A1
語,用口頭表達的話語。,A1
彩虹,日光經大氣中小水滴折射與反射後，於天空中形成的弧形彩色光譜，依序為紅、橙、黃、綠、藍、靛、紫。,A1
園,種植花木或蔬果的地方。,A1
園,供人遊覽、休憩的場所。,A1
向上,往上、朝上。,A1
錢幣,貨幣、金錢。,A1
星,宇宙中會發光或反射光的天體。,A1
糕,用米、麥或豆粉加水、蛋等調製後，經蒸或烤而成的塊狀食品。,A1
勺,舀取液體的器具。,A1
勺,計算勺子容裝物的單位。,A1
水面,水的表面。,A1
友,意氣相投、情誼互通的人。,A1
友,有友好關係的。,A1
好笑,可笑，引人發笑。,A1
臺灣,指臺灣本島及其附屬島嶼。,A1
鄰,住處相近的人家。,A1
鄰,附近的、接壤的。,A1
鬥,二一四部首之一。,A1
何人,什麼人。,A1
農,種植、耕作。,A1
農,農民、耕種者。,A1
農,與農業有關的。,A1
這邊,指靠近說話者的一方或範圍。,A1
探,伸出。,A1
腐,一種以黃豆為原料製成的豆製品。,A1
閉上,合攏、關閉。,A1
識,知道、了解。,A1
大姐,排行最長的姐姐。,A1
廚,烹調食物的地方。,A1
歌聲,歌唱的聲音。,A1
打球,進行各類球類運動的通稱。,A1
古時,古代。,A1
大聲,聲音宏大、響亮。,A1
南北,南邊與北邊。,A1
這時候,此時，當下。,A1
蘇,姓氏。,A1
水龍頭,安裝在水管末端，用以控制水流的開關裝置。,A1
川,河流。,A1
好玩,有趣、令人愉快。,A1
無聲,沒有聲音。,A1
溫水,溫度適中，不冷不熱的水。,A1
冲,「沖」的異體字。,A1
食品,可供人食用的物品。,A1
鼎,二一四部首之一。,A1
斗,二一四部首之一。,A1
哨子,一種用來吹氣發聲，以作警示或信號的小型器具。,A1
碗筷,飯碗與筷子的合稱。,A1
士,未婚男子。,A1
士,二一四部首之一。,A1
好人,品性端正、善良的人。,A1
一角,幣制單位，一圓的十分之一。,A1
石,由礦物集結而成的堅硬塊狀物，構成地殼的物質。,A1
菜刀,廚房中用於切菜、肉等食材的刀具。,A1
毛毯,毛料製成的毯子。,A1
小事,細微或不重要的事情。,A1
只能,僅能、唯有。,A1
果樹,供採收果實的樹木。,A1
父,稱謂：(1)對爸爸的稱呼。如：父親、養父、家父。 (2)對親族中男性長輩的尊稱。如：伯父、叔父、祖父。,A1
德國,國名。位於歐洲中部的國家，簡稱「德國」。,A1
不怕,不畏縮、不膽怯。,A1
爽,舒適、暢快。,A1
新生兒,指出生未滿一個月的嬰兒。,A1
髮,人類頭上的毛。,A1
櫥櫃,置放物品的櫃子，通常有門或抽屜。,A1
弟,稱謂：同胞或親戚中，年紀比自己小的男子。,A1
樂,歡喜、愉悅。,A1
何時,什麼時候。,A1
東京,日本的首都，位於關東平原，為該國政治、經濟與交通中心。,A1
那兒,何處、哪裡。,A1
那兒,彼處、那個地方。,A1
岸邊,江河、湖泊或海洋等水域旁的陸地。,A1
冷飲,清涼的飲料。,A1
逛逛,到處隨意走走。,A1
若,如果、假如，表示假設。,A1
衛,保護、防守。,A1
嬰孩,嬰兒、孩童。,A1
特價,商品減價後的價格。,A1
虎,哺乳類食肉目貓科動物。形似貓，黃褐色帶黑色條紋，性凶猛，擅於夜間狩獵。,A1
意,意思、意義。,A1
褲,穿在下身的服裝。,A1
何,什麼。,A1
衣物,衣服和日用品。,A1
等人,等候他人。,A1
重慶,城市名。位於中國西南部，為直轄市。,A1
倫敦,英國首都，位於英格蘭東南部泰晤士河畔，為世界重要的政治、經濟、金融與文化中心。,A1
孫,兒子的子女，如「祖孫」。,A1
第一次,首次。,A1
工,從事勞動生產或具有專門技術的人。,A1
工,漢字部首之一。,A1
巴黎,法國首都，位於塞納河畔，為法國政治、經濟、文化中心，亦有「花都」之稱。,A1
表,外衣。,A1
表,計時器或計量器。,A1
鐵門,鐵製的門。,A1
芽,植物初生的苗。,A1
有人,有人,A1
此時,這個時候、此刻。,A1
村人,住在同村的人。,A1
信紙,寫信用的紙張。,A1
右手,人體右側的手。,A1
毛毛蟲,蝴蝶或蛾的幼蟲，身上通常長有細毛。,A1
掌心,手掌的中心部位。,A1
睛,眼睛。,A1
筷,夾取食物的餐具。,A1
西方,方位名，東方的相對方向，即西邊。,A1
大街,城鎮的主要街道，或路面較寬的街道。,A1
座椅,供人乘坐的椅子。,A1
經,經歷、經過。,A1
膠水,用來黏合物品的液態膠狀黏著劑。,A1
瓦,覆於屋頂用以遮雨的建築材料。,A1
航空公司,以飛機運送旅客或貨物的營利企業。,A1
夾克,一種寬鬆的短外套，源自英語jacket，亦作「茄克」。,A1
一步,行走時跨腳一次的距離；比喻極短的距離或時間。,A1
交警,交通警察的簡稱，負責維護道路交通安全。,A1
交通工具,用於載運人員或貨物的設備，如汽車、飛機、船舶等。,A1
做飯,烹飪食物。,A1
紫色,由紅色與藍色混合而成的顏色。,A1
賓,客人，與「主」相對。,A1
英,大不列顛暨北愛爾蘭聯合王國的簡稱。,A1
清水,清澈而不含雜質的水。,A1
雞蛋,雞所產的卵。,A1
走走,閒逛、散步。,A1
速,快、急，指時間。,A1
糯米,稻米的一種，澱粉含量高，煮熟後黏性強，常用於製作糕點或釀酒。,A1
心裡,胸腔之內。,A1
心裡,心中。指腦海中的思想、情緒或感受。,A1
南部,一地的南方區域，相對於北部而言。,A1
足,人體下肢的總稱。亦指踝骨以下的部分，今稱「腳」。,A1
車輪,車輛底部轉動的圓形機件。,A1
雙手,兩隻手。,A1
鍵,鋼琴、電腦或打字機等裝置上，用手指按壓的操作板。,A1
黨,姓氏。,A1
竹,多年生常綠植物，莖木質中空，有節，可供建築或製器。,A1
知,明白、了解、察覺。,A1
買票,購買票證。,A1
南方,方位名，北的對面，即南邊。,A1
不小心,不留神、不注意。,A1
裙,古時指下裳，今通稱裙子。,A1
打雷,閃電時所發出的巨響。,A1
否,不同意，相當於「不」。,A1
否,用於句尾，表示詢問。,A1
几,「幾」的異體字。,A1
漢,漢族或漢民族的簡稱。,A1
漢,漢語的簡稱。,A1
珠,泛稱圓形的顆粒。,A1
照,攝取影像。,A1
照,像片。,A1
進去,從外面進入內部。,A1
婦,已婚女子。,A1
婦,妻子。,A1
鼻,動物的呼吸與嗅覺器官。,A1
西北,介於西方與北方之間的方位。,A1
蓮,植物名，即荷花。參見「荷花」條。,A1
羞,害臊、難為情。,A1
終,結束、完畢,A1
清明,二十四節氣之一，約在國曆四月五日或六日。,A1
牠們,指稱兩個或兩個以上的動物。,A1
減法,數學運算之一，用以計算兩數之差。,A1
不可能,絕無可能，無法實現。,A1
生物,泛指一切有生命的物體。,A1
那是,指示遠處的人、事物或事件。,A1
后,時間上在後的，與「先」、「前」相對。,A1
收下,收取、接受。,A1
古,過去久遠的時代，與「今」相對。,A1
古,過去的、舊的。,A1
書籤,夾在書中用以標示閱讀進度的卡片。,A1
不夠,不足，未達到標準。,A1
尾,鳥獸蟲魚等脊椎末梢突出的部分。,A1
尾,最後、末端。,A1
伍,數字「五」的大寫。,A1
半個,整體的一半。,A1
麵條,以麵粉製成的條狀食品。,A1
停車,停止車輛行駛。,A1
停車,停放車輛。,A1
有了,指找到了、發現了或想起來了。,A1
秋,一年四季中的第三季，農曆七至九月，陽曆九至十一月。,A1
放入,將物體置入容器或特定範圍內。,A1
民,人類、百姓。,A1
一本,量詞。計算書籍、文件等裝訂物。,A1
長度,兩端之間的距離。,A1
哈哈,形容笑聲的擬聲詞。,A1
交給,遞送、付與給他人。,A1
慈母,慈愛的母親。,A1
澳,澳大利亞的簡稱。,A1
澳,澳門的簡稱。,A1
鏟子,一種用來鏟除或刨平的工具。,A1
鏟子,烹飪時使用的鏟狀器具。,A1
須,需要。,A1
初學,剛開始學習。,A1
坐下,臀部著地或坐於椅子等物上。,A1
山西省,中華人民共和國北部省份之一，省會為太原市。,A1
冬衣,冬季穿的衣服。,A1
眠,睡覺。,A1
月底,一個月的最後幾天。,A1
新人,新婚夫婦。,A1
原,最初的、本來的。,A1
原,本來、原來。,A1
吐司,一種長條形可切片的麵包。源自英語toast的音譯。亦作「土司」。,A1
各位,諸位；每一位。,A1
警,警察的簡稱。,A1
三餐,每日的三頓飯食：早餐、午餐及晚餐。,A1
冬日,冬天,A1
飲,喝。,A1
私,屬於個人事物，與「公」相對。,A1
家常菜,家庭中常見的菜餚。,A1
山東,中國省名。位於華北平原，省會濟南。,A1
大笑,放聲大笑。,A1
醫師,替人治病的人。,A1
大火,猛烈的大火。,A1
火星,物體燃燒或碰撞時，向四方迸射出的微小火點。,A1
財,錢財、物資的總稱。,A1
那天,指所提及的某日。,A1
射箭,利用弓將箭發射出去的動作。,A1
上方,位置較高的地方。,A1
老同學,曾在一起讀書的舊友。,A1
每日,每天。,A1
一口,指一人。,A1
一口,計算牲畜或器物的量詞。,A1
荷蘭,歐洲西北部國家，全稱為荷蘭王國。,A1
試一試,嘗試、試驗。,A1
下子,表示動作的次數。,A1
下子,表示極短暫的時間。,A1
整個,全部、整體。,A1
乞,討飯的人。,A1
一代,指一塊、一片。,A1
母,母親，對生母或女性長輩的稱呼。,A1
母,雌性的，如母雞、母牛。,A1
店鋪,商店，指銷售商品或提供服務的場所。,A1
花瓶,供插花用的瓶子。,A1
熱水,溫度高的水。,A1
熱水,經過加熱達到沸點的水。,A1
藥品,能治療疾病的藥劑。,A1
藥品,能治病的物質。,A1
南京,中國江蘇省省會，歷史悠久的文化名城，曾為多個朝代之首都。,A1
南京,指南京市，現為中國江蘇省的省會城市。,A1
一層,樓房的單層結構。,A1
大事,重要的事。,A1
泥,水與土混合而成的物質。,A1
暑,炎熱的夏天。,A1
航班,飛機的航行班次。,A1
明早,明天早上,A1
文,文字。,A1
文,文章。,A1
言,說、講。,A1
言,二一四部首之一。,A1
春,四季之首，指立春至立夏期間。,A1
春,屬於春天的。,A1
水井,人工挖掘用以取水的地下深洞。,A1
冠,帽子。,A1
